crop_type	state	city	season	month	year	Modal_price
Sugarcane	Maharashtra	Mumbai	Rabi	9	2024	290.45
Sugarcane	Maharashtra	Mumbai	Rabi	10	2024	234.2
Sugarcane	Maharashtra	Mumbai	Rabi	11	2024	4.15
Sugarcane	Maharashtra	Mumbai	Rabi	12	2024	33.6
Sugarcane	Maharashtra	Mumbai	Zaid	1	2023	198.3
Sugarcane	Maharashtra	Mumbai	Zaid	2	2023	61.73
Sugarcane	Maharashtra	Mumbai	Zaid	3	2023	66.73
Sugarcane	Maharashtra	Mumbai	Zaid	4	2023	106.44
Sugarcane	Maharashtra	Mumbai	Zaid	5	2023	151.75
Sugarcane	Maharashtra	Mumbai	Zaid	6	2023	31.06
Sugarcane	Maharashtra	Mumbai	Zaid	7	2023	253.19
Sugarcane	Maharashtra	Mumbai	Zaid	8	2023	70.43
Sugarcane	Maharashtra	Mumbai	Zaid	9	2023	166.47
Sugarcane	Maharashtra	Mumbai	Zaid	10	2023	14.89
Sugarcane	Maharashtra	Mumbai	Zaid	11	2023	155.45
Sugarcane	Maharashtra	Mumbai	Zaid	12	2023	40.72
Sugarcane	Maharashtra	Mumbai	Zaid	1	2024	165.98
Sugarcane	Maharashtra	Mumbai	Zaid	2	2024	203.23
Sugarcane	Maharashtra	Mumbai	Zaid	3	2024	281.45
Sugarcane	Maharashtra	Mumbai	Zaid	4	2024	24.79
Sugarcane	Maharashtra	Mumbai	Zaid	5	2024	40.16
Sugarcane	Maharashtra	Mumbai	Zaid	6	2024	0.58
Sugarcane	Maharashtra	Mumbai	Zaid	7	2024	179.35
Sugarcane	Maharashtra	Mumbai	Zaid	8	2024	97.91
Sugarcane	Maharashtra	Mumbai	Zaid	9	2024	141.94
Sugarcane	Maharashtra	Mumbai	Zaid	10	2024	182.26
Sugarcane	Maharashtra	Mumbai	Zaid	11	2024	86.33
Sugarcane	Maharashtra	Mumbai	Zaid	12	2024	125.56
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	1	2023	39.52
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	2	2023	44.15
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	3	2023	114.99
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	4	2023	189.24
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	5	2023	159.29
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	6	2023	177.52
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	7	2023	58.88
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	8	2023	107.55
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	9	2023	93.41
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	10	2023	139.89
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	11	2023	34.52
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	12	2023	114.87
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	1	2024	174.26
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	2	2024	26.35
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	3	2024	58.34
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	4	2024	65.27
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	5	2024	39.47
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	6	2024	14.51
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	7	2024	39.32
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	8	2024	31.21
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	9	2024	130.27
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	10	2024	91.18
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	11	2024	145.57
Sugarcane	Maharashtra	Mumbai	Post-Monsoon	12	2024	12.12
Pulses	Maharashtra	Mumbai	Kharif	1	2023	7.69
Pulses	Maharashtra	Mumbai	Kharif	2	2023	74.7
Pulses	Maharashtra	Mumbai	Kharif	3	2023	70.18
Pulses	Maharashtra	Mumbai	Kharif	4	2023	82.46
Pulses	Maharashtra	Mumbai	Kharif	5	2023	28.69
Pulses	Maharashtra	Mumbai	Kharif	6	2023	36.46
Pulses	Maharashtra	Mumbai	Kharif	7	2023	74.22
Pulses	Maharashtra	Mumbai	Kharif	8	2023	244.96
Pulses	Maharashtra	Mumbai	Kharif	9	2023	60.6
Pulses	Maharashtra	Mumbai	Kharif	10	2023	34.01
Pulses	Maharashtra	Mumbai	Kharif	11	2023	14.53
Pulses	Maharashtra	Mumbai	Kharif	12	2023	97.53
Pulses	Maharashtra	Mumbai	Kharif	1	2024	70.23
Pulses	Maharashtra	Mumbai	Kharif	2	2024	58.3
Pulses	Maharashtra	Mumbai	Kharif	3	2024	141.31
Pulses	Maharashtra	Mumbai	Kharif	4	2024	244.07
Pulses	Maharashtra	Mumbai	Kharif	5	2024	256.28
Pulses	Maharashtra	Mumbai	Kharif	6	2024	41.72
Pulses	Maharashtra	Mumbai	Kharif	7	2024	160.38
Pulses	Maharashtra	Mumbai	Kharif	8	2024	3.53
Pulses	Maharashtra	Mumbai	Kharif	9	2024	161.09
Pulses	Maharashtra	Mumbai	Kharif	10	2024	111.76
Pulses	Maharashtra	Mumbai	Kharif	11	2024	140.07
Pulses	Maharashtra	Mumbai	Kharif	12	2024	91.31
Pulses	Maharashtra	Mumbai	Rabi	1	2023	145.1
Pulses	Maharashtra	Mumbai	Rabi	2	2023	268.15
Pulses	Maharashtra	Mumbai	Rabi	3	2023	107.7
Pulses	Maharashtra	Mumbai	Rabi	5	2023	35.77
Pulses	Maharashtra	Mumbai	Rabi	6	2023	242.18
Pulses	Maharashtra	Mumbai	Rabi	7	2023	33.16
Pulses	Maharashtra	Mumbai	Rabi	8	2023	239.68
Pulses	Maharashtra	Mumbai	Rabi	9	2023	193.26
Pulses	Maharashtra	Mumbai	Rabi	10	2023	200.3
Pulses	Maharashtra	Mumbai	Rabi	11	2023	184.74
Pulses	Maharashtra	Mumbai	Rabi	12	2023	123.32
Pulses	Maharashtra	Mumbai	Rabi	1	2024	203.31
Pulses	Maharashtra	Mumbai	Rabi	2	2024	121.74
Pulses	Maharashtra	Mumbai	Rabi	3	2024	135.55
Pulses	Maharashtra	Mumbai	Rabi	4	2024	149.97
Pulses	Maharashtra	Mumbai	Rabi	5	2024	259.33
Pulses	Maharashtra	Mumbai	Rabi	6	2024	142.85
Pulses	Maharashtra	Mumbai	Rabi	7	2024	73.68
Pulses	Maharashtra	Mumbai	Rabi	8	2024	34.02
Pulses	Maharashtra	Mumbai	Rabi	9	2024	223.18
Pulses	Maharashtra	Mumbai	Rabi	10	2024	116.59
Pulses	Maharashtra	Mumbai	Rabi	11	2024	164.04
Pulses	Maharashtra	Mumbai	Rabi	12	2024	154.07
Pulses	Maharashtra	Mumbai	Zaid	1	2023	41.66
Pulses	Maharashtra	Mumbai	Zaid	2	2023	266.31
Pulses	Maharashtra	Mumbai	Zaid	3	2023	62.62
Pulses	Maharashtra	Mumbai	Zaid	4	2023	7.22
Pulses	Maharashtra	Mumbai	Zaid	5	2023	167.25
Pulses	Maharashtra	Mumbai	Zaid	6	2023	130.86
Pulses	Maharashtra	Mumbai	Zaid	7	2023	177.8
Pulses	Maharashtra	Mumbai	Zaid	8	2023	7.88
Pulses	Maharashtra	Mumbai	Zaid	9	2023	30.23
Pulses	Maharashtra	Mumbai	Zaid	10	2023	25.43
Pulses	Maharashtra	Mumbai	Zaid	11	2023	131.79
Pulses	Maharashtra	Mumbai	Zaid	12	2023	125.03
Pulses	Maharashtra	Mumbai	Zaid	1	2024	65.73
Pulses	Maharashtra	Mumbai	Zaid	2	2024	195.3
Pulses	Maharashtra	Mumbai	Zaid	3	2024	55.06
Pulses	Maharashtra	Mumbai	Zaid	4	2024	198.96
Pulses	Maharashtra	Mumbai	Zaid	5	2024	67.81
Pulses	Maharashtra	Mumbai	Zaid	6	2024	159.94
Pulses	Maharashtra	Mumbai	Zaid	7	2024	153.13
Pulses	Maharashtra	Mumbai	Zaid	8	2024	27.76
Pulses	Maharashtra	Mumbai	Zaid	9	2024	12.65
Pulses	Maharashtra	Mumbai	Zaid	10	2024	91.16
Pulses	Maharashtra	Mumbai	Zaid	11	2024	78.17
Pulses	Maharashtra	Mumbai	Zaid	12	2024	113.95
Pulses	Maharashtra	Mumbai	Post-Monsoon	1	2023	90.82
Pulses	Maharashtra	Mumbai	Post-Monsoon	2	2023	119.26
Pulses	Maharashtra	Mumbai	Post-Monsoon	3	2023	70.68
Pulses	Maharashtra	Mumbai	Post-Monsoon	4	2023	44.91
Pulses	Maharashtra	Mumbai	Post-Monsoon	5	2023	291.39
Pulses	Maharashtra	Mumbai	Post-Monsoon	6	2023	5.25
Pulses	Maharashtra	Mumbai	Post-Monsoon	7	2023	38.34
Pulses	Maharashtra	Mumbai	Post-Monsoon	8	2023	223.95
Pulses	Maharashtra	Mumbai	Post-Monsoon	9	2023	113.88
Pulses	Maharashtra	Mumbai	Post-Monsoon	10	2023	23.43
Pulses	Maharashtra	Mumbai	Post-Monsoon	11	2023	236.35
Pulses	Maharashtra	Mumbai	Post-Monsoon	12	2023	232.43
Pulses	Maharashtra	Mumbai	Post-Monsoon	1	2024	99.22
Pulses	Maharashtra	Mumbai	Post-Monsoon	2	2024	201.68
Pulses	Maharashtra	Mumbai	Post-Monsoon	3	2024	139.96
Pulses	Maharashtra	Mumbai	Post-Monsoon	4	2024	198.65
Pulses	Maharashtra	Mumbai	Post-Monsoon	5	2024	231.48
Pulses	Maharashtra	Mumbai	Post-Monsoon	6	2024	98.04
Pulses	Maharashtra	Mumbai	Post-Monsoon	7	2024	270.49
Pulses	Maharashtra	Mumbai	Post-Monsoon	8	2024	160.89
Pulses	Maharashtra	Mumbai	Post-Monsoon	9	2024	142.93
Pulses	Maharashtra	Mumbai	Post-Monsoon	10	2024	210.58
Pulses	Maharashtra	Mumbai	Post-Monsoon	11	2024	56.69
Pulses	Maharashtra	Mumbai	Post-Monsoon	12	2024	221.17
Millets	Maharashtra	Mumbai	Kharif	1	2023	258.31
Millets	Maharashtra	Mumbai	Kharif	2	2023	83.13
Millets	Maharashtra	Mumbai	Kharif	3	2023	114.19
Millets	Maharashtra	Mumbai	Kharif	4	2023	48.1
Millets	Maharashtra	Mumbai	Kharif	5	2023	43.87
Millets	Maharashtra	Mumbai	Kharif	6	2023	79.1
Millets	Maharashtra	Mumbai	Kharif	7	2023	80.39
Millets	Maharashtra	Mumbai	Kharif	8	2023	61.86
Millets	Maharashtra	Mumbai	Kharif	9	2023	54.49
Millets	Maharashtra	Mumbai	Kharif	10	2023	242.31
Millets	Maharashtra	Mumbai	Kharif	11	2023	87.57
Millets	Maharashtra	Mumbai	Kharif	12	2023	25.34
Millets	Maharashtra	Mumbai	Kharif	1	2024	135.13
Millets	Maharashtra	Mumbai	Kharif	2	2024	31.59
Millets	Maharashtra	Mumbai	Kharif	3	2024	88.55
Millets	Maharashtra	Mumbai	Kharif	4	2024	94.07
Millets	Maharashtra	Mumbai	Kharif	5	2024	36.88
Millets	Maharashtra	Mumbai	Kharif	6	2024	18.36
Millets	Maharashtra	Mumbai	Kharif	7	2024	145.82
Millets	Maharashtra	Mumbai	Kharif	8	2024	70.43
Millets	Maharashtra	Mumbai	Kharif	9	2024	68.44
Millets	Maharashtra	Mumbai	Kharif	10	2024	12.55
Millets	Maharashtra	Mumbai	Kharif	11	2024	13.93
Millets	Maharashtra	Mumbai	Kharif	12	2024	115.96
Millets	Maharashtra	Mumbai	Rabi	1	2023	88.17
Millets	Maharashtra	Mumbai	Rabi	2	2023	55.61
Millets	Maharashtra	Mumbai	Rabi	3	2023	3.95
Millets	Maharashtra	Mumbai	Rabi	4	2023	91.38
Millets	Maharashtra	Mumbai	Rabi	5	2023	2.4
Millets	Maharashtra	Mumbai	Rabi	6	2023	92.22
Millets	Maharashtra	Mumbai	Rabi	7	2023	181.75
Millets	Maharashtra	Mumbai	Rabi	8	2023	17.92
Millets	Maharashtra	Mumbai	Rabi	9	2023	201.83
Millets	Maharashtra	Mumbai	Rabi	10	2023	122.19
Millets	Maharashtra	Mumbai	Rabi	11	2023	8.75
Millets	Maharashtra	Mumbai	Rabi	12	2023	98.02
Millets	Maharashtra	Mumbai	Rabi	1	2024	145.03
Millets	Maharashtra	Mumbai	Rabi	2	2024	158.32
Millets	Maharashtra	Mumbai	Rabi	3	2024	104.83
Millets	Maharashtra	Mumbai	Rabi	4	2024	17.93
Millets	Maharashtra	Mumbai	Rabi	5	2024	51.7
Millets	Maharashtra	Mumbai	Rabi	6	2024	77.59
Millets	Maharashtra	Mumbai	Rabi	7	2024	29.46
Millets	Maharashtra	Mumbai	Rabi	8	2024	59.35
Millets	Maharashtra	Mumbai	Rabi	9	2024	101.05
Millets	Maharashtra	Mumbai	Rabi	10	2024	134.03
Millets	Maharashtra	Mumbai	Rabi	11	2024	103.07
Millets	Maharashtra	Mumbai	Rabi	12	2024	248.47
Millets	Maharashtra	Mumbai	Zaid	1	2023	91.16
Millets	Maharashtra	Mumbai	Zaid	2	2023	98.91
Millets	Maharashtra	Mumbai	Zaid	3	2023	194.24
Millets	Maharashtra	Mumbai	Zaid	4	2023	60.49
Millets	Maharashtra	Mumbai	Zaid	5	2023	282.21
Millets	Maharashtra	Mumbai	Zaid	6	2023	61.96
Millets	Maharashtra	Mumbai	Zaid	7	2023	159.61
Millets	Maharashtra	Mumbai	Zaid	8	2023	96.46
Millets	Maharashtra	Mumbai	Zaid	9	2023	121.34
Millets	Maharashtra	Mumbai	Zaid	10	2023	94.48
Millets	Maharashtra	Mumbai	Zaid	11	2023	4.1
Millets	Maharashtra	Mumbai	Zaid	12	2023	130.54
Millets	Maharashtra	Mumbai	Zaid	1	2024	6.09
Millets	Maharashtra	Mumbai	Zaid	2	2024	49.62
Millets	Maharashtra	Mumbai	Zaid	3	2024	287.11
Millets	Maharashtra	Mumbai	Zaid	4	2024	64.28
Millets	Maharashtra	Mumbai	Zaid	5	2024	120.88
Millets	Maharashtra	Mumbai	Zaid	6	2024	317.51
Millets	Maharashtra	Mumbai	Zaid	7	2024	148.53
Millets	Maharashtra	Mumbai	Zaid	8	2024	275.64
Millets	Maharashtra	Mumbai	Zaid	9	2024	135.92
Millets	Maharashtra	Mumbai	Zaid	10	2024	56.98
Millets	Maharashtra	Mumbai	Zaid	11	2024	129.5
Millets	Maharashtra	Mumbai	Zaid	12	2024	79.12
Millets	Maharashtra	Mumbai	Post-Monsoon	1	2023	139.68
Millets	Maharashtra	Mumbai	Post-Monsoon	2	2023	103.55
Millets	Maharashtra	Mumbai	Post-Monsoon	3	2023	28.53
Millets	Maharashtra	Mumbai	Post-Monsoon	4	2023	235.15
Millets	Maharashtra	Mumbai	Post-Monsoon	5	2023	54.86
Millets	Maharashtra	Mumbai	Post-Monsoon	6	2023	118.7
Millets	Maharashtra	Mumbai	Post-Monsoon	7	2023	21.12
Millets	Maharashtra	Mumbai	Post-Monsoon	8	2023	108.38
Millets	Maharashtra	Mumbai	Post-Monsoon	9	2023	321.47
Millets	Maharashtra	Mumbai	Post-Monsoon	10	2023	112.86
Millets	Maharashtra	Mumbai	Post-Monsoon	11	2023	115.08
Millets	Maharashtra	Mumbai	Post-Monsoon	12	2023	67.93
Millets	Maharashtra	Mumbai	Post-Monsoon	1	2024	155.98
Millets	Maharashtra	Mumbai	Post-Monsoon	2	2024	16.08
Millets	Maharashtra	Mumbai	Post-Monsoon	3	2024	91.07
Millets	Maharashtra	Mumbai	Post-Monsoon	4	2024	7.28
Millets	Maharashtra	Mumbai	Post-Monsoon	5	2024	42.62
Millets	Maharashtra	Mumbai	Post-Monsoon	6	2024	123.71
Millets	Maharashtra	Mumbai	Post-Monsoon	7	2024	145.2
Millets	Maharashtra	Mumbai	Post-Monsoon	8	2024	247.76
Millets	Maharashtra	Mumbai	Post-Monsoon	9	2024	94.27
Millets	Maharashtra	Mumbai	Post-Monsoon	10	2024	301.57
Millets	Maharashtra	Mumbai	Post-Monsoon	11	2024	96.2
Millets	Maharashtra	Mumbai	Post-Monsoon	12	2024	162.46
Barley	Maharashtra	Mumbai	Kharif	1	2023	50.56
Barley	Maharashtra	Mumbai	Kharif	2	2023	186.56
Barley	Maharashtra	Mumbai	Kharif	3	2023	64.21
Barley	Maharashtra	Mumbai	Kharif	4	2023	55.64
Barley	Maharashtra	Mumbai	Kharif	5	2023	39.54
Barley	Maharashtra	Mumbai	Kharif	6	2023	94.64
Barley	Maharashtra	Mumbai	Kharif	7	2023	53.49
Barley	Maharashtra	Mumbai	Kharif	8	2023	205.69
Barley	Maharashtra	Mumbai	Kharif	9	2023	138.89
Barley	Maharashtra	Mumbai	Kharif	10	2023	46.14
Barley	Maharashtra	Mumbai	Kharif	11	2023	42.42
Barley	Maharashtra	Mumbai	Kharif	12	2023	77.16
Barley	Maharashtra	Mumbai	Kharif	1	2024	266.64
Barley	Maharashtra	Mumbai	Kharif	2	2024	80.48
Barley	Maharashtra	Mumbai	Kharif	3	2024	41.9
Barley	Maharashtra	Mumbai	Kharif	4	2024	10.74
Barley	Maharashtra	Mumbai	Kharif	5	2024	104.61
Barley	Maharashtra	Mumbai	Kharif	6	2024	24.7
Barley	Maharashtra	Mumbai	Kharif	7	2024	74.02
Barley	Maharashtra	Mumbai	Kharif	8	2024	29.9
Barley	Maharashtra	Mumbai	Kharif	9	2024	136.28
Barley	Maharashtra	Mumbai	Kharif	10	2024	138.71
Barley	Maharashtra	Mumbai	Kharif	11	2024	35.72
Barley	Maharashtra	Mumbai	Kharif	12	2024	198.21
Barley	Maharashtra	Mumbai	Rabi	1	2023	129.43
Barley	Maharashtra	Mumbai	Rabi	2	2023	64.18
Barley	Maharashtra	Mumbai	Rabi	3	2023	52.4
Barley	Maharashtra	Mumbai	Rabi	4	2023	92.48
Barley	Maharashtra	Mumbai	Rabi	5	2023	52.35
Barley	Maharashtra	Mumbai	Rabi	6	2023	55.82
Barley	Maharashtra	Mumbai	Rabi	7	2023	174.93
Barley	Maharashtra	Mumbai	Rabi	8	2023	100.76
Barley	Maharashtra	Mumbai	Rabi	9	2023	99.87
Barley	Maharashtra	Mumbai	Rabi	10	2023	64
Barley	Maharashtra	Mumbai	Rabi	11	2023	35.8
Barley	Maharashtra	Mumbai	Rabi	12	2023	5.49
Barley	Maharashtra	Mumbai	Rabi	1	2024	295.41
Barley	Maharashtra	Mumbai	Rabi	2	2024	29.01
Barley	Maharashtra	Mumbai	Rabi	3	2024	33.98
Barley	Maharashtra	Mumbai	Rabi	4	2024	54.5
Barley	Maharashtra	Mumbai	Rabi	5	2024	46.11
Barley	Maharashtra	Mumbai	Rabi	6	2024	67.05
Barley	Maharashtra	Mumbai	Rabi	7	2024	79.24
Barley	Maharashtra	Mumbai	Rabi	8	2024	103.25
Barley	Maharashtra	Mumbai	Rabi	9	2024	60.82
Barley	Maharashtra	Mumbai	Rabi	10	2024	295.61
Barley	Maharashtra	Mumbai	Rabi	11	2024	102.39
Barley	Maharashtra	Mumbai	Rabi	12	2024	121.24
Barley	Maharashtra	Mumbai	Zaid	1	2023	156.02
Barley	Maharashtra	Mumbai	Zaid	2	2023	194.8
Barley	Maharashtra	Mumbai	Zaid	3	2023	180
Barley	Maharashtra	Mumbai	Zaid	4	2023	93.37
Barley	Maharashtra	Mumbai	Zaid	5	2023	9.26
Barley	Maharashtra	Mumbai	Zaid	6	2023	32.55
Barley	Maharashtra	Mumbai	Zaid	7	2023	38.51
Barley	Maharashtra	Mumbai	Zaid	8	2023	124.43
Barley	Maharashtra	Mumbai	Zaid	9	2023	74.89
Barley	Maharashtra	Mumbai	Zaid	10	2023	287.93
Barley	Maharashtra	Mumbai	Zaid	11	2023	157.16
Barley	Maharashtra	Mumbai	Zaid	12	2023	60.15
Barley	Maharashtra	Mumbai	Zaid	1	2024	155.56
Barley	Maharashtra	Mumbai	Zaid	2	2024	114.39
Barley	Maharashtra	Mumbai	Zaid	3	2024	315.53
Barley	Maharashtra	Mumbai	Zaid	4	2024	76.36
Barley	Maharashtra	Mumbai	Zaid	5	2024	91.42
Barley	Maharashtra	Mumbai	Zaid	6	2024	56.16
Barley	Maharashtra	Mumbai	Zaid	7	2024	21.34
Barley	Maharashtra	Mumbai	Zaid	8	2024	173.17
Barley	Maharashtra	Mumbai	Zaid	9	2024	129.39
Barley	Maharashtra	Mumbai	Zaid	10	2024	0.04
Barley	Maharashtra	Mumbai	Zaid	11	2024	5.97
Barley	Maharashtra	Mumbai	Zaid	12	2024	146.53
Barley	Maharashtra	Mumbai	Post-Monsoon	1	2023	210.01
Barley	Maharashtra	Mumbai	Post-Monsoon	2	2023	129.81
Barley	Maharashtra	Mumbai	Post-Monsoon	3	2023	18.04
Barley	Maharashtra	Mumbai	Post-Monsoon	4	2023	26.7
Barley	Maharashtra	Mumbai	Post-Monsoon	5	2023	322.18
Barley	Maharashtra	Mumbai	Post-Monsoon	6	2023	266.06
Barley	Maharashtra	Mumbai	Post-Monsoon	7	2023	96.57
Barley	Maharashtra	Mumbai	Post-Monsoon	8	2023	80.72
Barley	Maharashtra	Mumbai	Post-Monsoon	9	2023	268.87
Barley	Maharashtra	Mumbai	Post-Monsoon	10	2023	39.02
Barley	Maharashtra	Mumbai	Post-Monsoon	11	2023	114.86
Barley	Maharashtra	Mumbai	Post-Monsoon	12	2023	36.61
Barley	Maharashtra	Mumbai	Post-Monsoon	1	2024	118.88
Barley	Maharashtra	Mumbai	Post-Monsoon	2	2024	99.43
Barley	Maharashtra	Mumbai	Post-Monsoon	3	2024	161.51
Barley	Maharashtra	Mumbai	Post-Monsoon	4	2024	13.29
Barley	Maharashtra	Mumbai	Post-Monsoon	5	2024	245.92
Barley	Maharashtra	Mumbai	Post-Monsoon	6	2024	120.75
Barley	Maharashtra	Mumbai	Post-Monsoon	7	2024	22.34
Barley	Maharashtra	Mumbai	Post-Monsoon	8	2024	20.29
Barley	Maharashtra	Mumbai	Post-Monsoon	9	2024	342.39
Barley	Maharashtra	Mumbai	Post-Monsoon	10	2024	154.79
Barley	Maharashtra	Mumbai	Post-Monsoon	11	2024	87.59
Barley	Maharashtra	Mumbai	Post-Monsoon	12	2024	156.53
Groundnut	Maharashtra	Mumbai	Kharif	1	2023	155.6
Groundnut	Maharashtra	Mumbai	Kharif	2	2023	178.77
Groundnut	Maharashtra	Mumbai	Kharif	3	2023	280.52
Groundnut	Maharashtra	Mumbai	Kharif	4	2023	115.34
Groundnut	Maharashtra	Mumbai	Kharif	5	2023	138.76
Groundnut	Maharashtra	Mumbai	Kharif	6	2023	26.94
Groundnut	Maharashtra	Mumbai	Kharif	7	2023	156.27
Groundnut	Maharashtra	Mumbai	Kharif	8	2023	23.11
Groundnut	Maharashtra	Mumbai	Kharif	9	2023	32.91
Groundnut	Maharashtra	Mumbai	Kharif	10	2023	210.77
Groundnut	Maharashtra	Mumbai	Kharif	11	2023	26.73
Groundnut	Maharashtra	Mumbai	Kharif	12	2023	185.43
Groundnut	Maharashtra	Mumbai	Kharif	1	2024	41.96
Groundnut	Maharashtra	Mumbai	Kharif	2	2024	39.07
Groundnut	Maharashtra	Mumbai	Kharif	3	2024	169.02
Groundnut	Maharashtra	Mumbai	Kharif	4	2024	83.48
Groundnut	Maharashtra	Mumbai	Kharif	5	2024	59.42
Groundnut	Maharashtra	Mumbai	Kharif	6	2024	70.91
Groundnut	Maharashtra	Mumbai	Kharif	7	2024	31
Groundnut	Maharashtra	Mumbai	Kharif	8	2024	173.12
Groundnut	Maharashtra	Mumbai	Kharif	9	2024	105.57
Groundnut	Maharashtra	Mumbai	Kharif	10	2024	249.88
Groundnut	Maharashtra	Mumbai	Kharif	11	2024	205.08
Groundnut	Maharashtra	Mumbai	Kharif	12	2024	59.85
Groundnut	Maharashtra	Mumbai	Rabi	1	2023	162.69
Groundnut	Maharashtra	Mumbai	Rabi	2	2023	115.29
Groundnut	Maharashtra	Mumbai	Rabi	3	2023	232.46
Groundnut	Maharashtra	Mumbai	Rabi	4	2023	135.6
Groundnut	Maharashtra	Mumbai	Rabi	5	2023	204.91
Groundnut	Maharashtra	Mumbai	Rabi	6	2023	114.44
Groundnut	Maharashtra	Mumbai	Rabi	7	2023	231.13
Groundnut	Maharashtra	Mumbai	Rabi	8	2023	312.5
Groundnut	Maharashtra	Mumbai	Rabi	9	2023	96.24
Groundnut	Maharashtra	Mumbai	Rabi	10	2023	281.14
Groundnut	Maharashtra	Mumbai	Rabi	11	2023	32.16
Groundnut	Maharashtra	Mumbai	Rabi	12	2023	238.34
Groundnut	Maharashtra	Mumbai	Rabi	1	2024	26.48
Groundnut	Maharashtra	Mumbai	Rabi	2	2024	106.08
Groundnut	Maharashtra	Mumbai	Rabi	3	2024	20.1
Groundnut	Maharashtra	Mumbai	Rabi	4	2024	90.27
Groundnut	Maharashtra	Mumbai	Rabi	5	2024	126.56
Groundnut	Maharashtra	Mumbai	Rabi	6	2024	219.4
Groundnut	Maharashtra	Mumbai	Rabi	7	2024	151.91
Groundnut	Maharashtra	Mumbai	Rabi	8	2024	113.49
Groundnut	Maharashtra	Mumbai	Rabi	9	2024	75.45
Groundnut	Maharashtra	Mumbai	Rabi	10	2024	115.44
Groundnut	Maharashtra	Mumbai	Rabi	11	2024	216.63
Groundnut	Maharashtra	Mumbai	Rabi	12	2024	53.37
Groundnut	Maharashtra	Mumbai	Zaid	1	2023	4.05
Groundnut	Maharashtra	Mumbai	Zaid	2	2023	148.6
Groundnut	Maharashtra	Mumbai	Zaid	3	2023	19.01
Groundnut	Maharashtra	Mumbai	Zaid	4	2023	148.36
Groundnut	Maharashtra	Mumbai	Zaid	5	2023	72.37
Groundnut	Maharashtra	Mumbai	Zaid	6	2023	184.61
Groundnut	Maharashtra	Mumbai	Zaid	7	2023	113.19
Groundnut	Maharashtra	Mumbai	Zaid	8	2023	19.17
Groundnut	Maharashtra	Mumbai	Zaid	9	2023	136.77
Groundnut	Maharashtra	Mumbai	Zaid	10	2023	97.47
Groundnut	Maharashtra	Mumbai	Zaid	11	2023	29.59
Groundnut	Maharashtra	Mumbai	Zaid	12	2023	190.49
Groundnut	Maharashtra	Mumbai	Zaid	1	2024	275.3
Groundnut	Maharashtra	Mumbai	Zaid	2	2024	161.61
Groundnut	Maharashtra	Mumbai	Zaid	3	2024	98.2
Groundnut	Maharashtra	Mumbai	Zaid	4	2024	174.73
Groundnut	Maharashtra	Mumbai	Zaid	5	2024	250.54
Groundnut	Maharashtra	Mumbai	Zaid	6	2024	34.09
Groundnut	Maharashtra	Mumbai	Zaid	7	2024	201.24
Groundnut	Maharashtra	Mumbai	Zaid	8	2024	15.03
Groundnut	Maharashtra	Mumbai	Zaid	9	2024	121.5
Groundnut	Maharashtra	Mumbai	Zaid	10	2024	44.21
Groundnut	Maharashtra	Mumbai	Zaid	11	2024	84.11
Groundnut	Maharashtra	Mumbai	Zaid	12	2024	14.78
Groundnut	Maharashtra	Mumbai	Post-Monsoon	1	2023	133.97
Groundnut	Maharashtra	Mumbai	Post-Monsoon	2	2023	212.56
Groundnut	Maharashtra	Mumbai	Post-Monsoon	3	2023	56.83
Groundnut	Maharashtra	Mumbai	Post-Monsoon	4	2023	129.22
Groundnut	Maharashtra	Mumbai	Post-Monsoon	5	2023	16.92
Groundnut	Maharashtra	Mumbai	Post-Monsoon	6	2023	42.47
Groundnut	Maharashtra	Mumbai	Post-Monsoon	7	2023	266.81
Groundnut	Maharashtra	Mumbai	Post-Monsoon	8	2023	122
Groundnut	Maharashtra	Mumbai	Post-Monsoon	9	2023	8.65
Groundnut	Maharashtra	Mumbai	Post-Monsoon	10	2023	116.64
Groundnut	Maharashtra	Mumbai	Post-Monsoon	11	2023	254.11
Groundnut	Maharashtra	Mumbai	Post-Monsoon	12	2023	24.85
